imdbID,Title,imdbRating,tags
tt9776008,Action,7.7,"documentary   billkrackomberger kellystewart daveoancea this four-part docu-series explores the legalization of sports gambling and its evolving impact on the gambling community as the industry navigates a landmark supreme court ruling that lifted the ban on sports betting. it chronicles the lives of professional gamblers, bookies and oddsmakers throughout the 2018 nfl season. the character-driven narrative delivers intimate access to a diverse cross-section of participants in the industry and documents the effects of legalization through their eyes."
tt2035588,Vomit-Action,2.2,short otmarbauer   a subversive and experimental film by otmar bauer centered around a man vomiting.
tt0175593,Enemy Action,3.9,action drama briankatkin briankatkin c.thomashowell louismandylor lisathornhill two air force officers are after a stolen high teck smart bomb.
tt15527308,Action Pack,4.9,"animation action adventure  sheafontana williamharper sydneythomas giancarlosabogal nevinkar a group of heroic kids treena, watts, wren and clay who use their incredible super powers as they take on the biggest threats in hope springs, implement the lessons taught by mr. ernesto at the action academy, and fulfill their ultimate mission of bringing out the good in everything, even in villains."
tt4456038,The Oscar Nominated Short Films 2015: Live Action,6.4,"drama    an exclusive feature-length presentation showcasing this year's oscar award nominees for best animated short film. art and humanity collide with compelling stories from the world's best oscar live action short films: aya, boogaloo and graham, butter lamp, parvaneh, the phone call."
tt3517936,The Oscar Nominated Short Films 2014: Live Action,7.1,"drama    an exclusive feature-length presentation showcasing this year's oscar award nominees for best live action short film - do i have to take care of everything? (finland), helium (denmark), just before losing everything (france, that wasn't me (spain), the voorman problem (uk)."
tt6507954,The Oscar Nominated Short Films 2017: Live Action,7.5,drama    collective screening of the academy award nominated short films from the live action category for 2017.
tt1836918,Slow Action,6.9,"sci-fi benrivers markvonschlegell  herzog-influenced imagining of ecological possibilities for four locations, anticipating earth's impending post-societal collapse."
tt0371334,Traces of Death V: Back in Action,3.7,"documentary horror   darrinramage the fifth sequel of the self-proclamed ""first true shockumentary"" series, dealing mostly with real life graphic violence and its aftermath caught on video."
tt0157105,That's Action,3.0,documentary g.davidschine g.davidschine jamesr.silke joancrawford marlenedietrich anndvorak a documentary about old action movies and action heroes with john wayne as the center piece. although interesting it is filled more with action sequences from movies then information about the heroes. running time is approximately...
tt1043845,Fierce Light: When Spirit Meets Action,6.7,"documentary velcrowripper velcrowripper krishnaaratna joanbaez serabeak fueled by the belief that another world is possible, acclaimed filmmaker velcrow ripper takes us on inspiring journey into what martin luther king called love in action, and gandhi called soul force; what ripper is calling fierce light. illustrated by interviews with spiritual luminaries archbishop desmond tutu and thich nhat hanh; and activists including alice walker, and julia butterfly hill - fierce light is a spiritual experience in itself, about the impact and the necessity of spiritual action in today's world."
tt1682931,Life! Camera Action...,8.4,"drama family rohitgupta rohitgupta amandasodhi diptimehta shaheedk.woods noornaghmi life! camera action... is a moving story of an aspiring filmmaker in a quest to follow her dreams. reina belongs to a family who prefer she rather become a doctor, engineer or an architect. under the harsh label that the film industry takes advantage of young girls and destroys family value, reina is faced with a hard decision: she must give up her dreams in order to keep her parents happy or go against their wishes and follow her own path."
tt5027054,Hard Way: The Action Musical,6.5,"short action musical danielvogelmann danielvogelmann olivertompsett hannahbritland charlieanson in the world's first action musical, jake and his swat team raid an abandoned factory in order to bring down the country's most dangerous terrorist. naturally singing and dancing."
tt29233308,Action,7.0,"documentary   keanureeves davidleitch kellymccormick a docuseries that follows the 87north stunt team as they take center stage, revealing the captivating stories of ordinary individuals who are drawn to the electrifying world of action sports, martial arts, motocross and more."
tt0486090,Filmmakers in Action,7.4,"documentary biography carlosbenpar ferranalberich carlosbenpar martabelmonte woodyallen pedroarmendárizjr. following the documentary ""filmmakers vs. tycoons"", this second part focus on the measures to protect authors' copyright, and the legal difference in the figure of the author in the united states or in france."
tt2370244,Action,5.2,"comedy anilsunkara v.jayashankarr upendramadhav anilsunkara allarinaresh shaam vaibhavreddy bava (allari naresh), ajay (kick shyam), shiva (vaibhav) and purush (raju sundaram) are thick friends. they grow up together and share everything in life. while bava is an easy going person, ajay and shiva are seen as more mature and responsible people. purush is a comical flirt. ajay is all set to marry his sweetheart shruthi (sheena), so the four friends decide to celebrate the last few days of ajay's bachelorhood in goa. while travelling to the beach paradise, bava comes across geetha (neelam) and instantly falls for her. he starts trying to woo her but is not too successful. once they reach goa, the four friends decid to get drunk and have fun. they wake up with a heavy hangover and all hell breaks loose when they discover that a member is missing from their gang. as the wedding date approaches, they desperately search for the missing guy. will they succeed in their efforts? that forms the rest of the story."
tt12327512,In Action,5.7,"action comedy seankenealy ericsilvera seankenealy ericsilvera seankenealy ericsilvera sean and eric are just two bumbling screenwriters drafting the ""next big action flick"", utterly oblivious to the insanity that awaits when the government intercepts their script, believing it to be a veritable terrorist plot."
tt0069677,Action: The October Crisis of 1970,7.7,"documentary history robinspry robinspry thorbishopric pierrebourgault réalcaouette the front de liberation du quebec was a canadian terrorist organization which staged a series of attacks in the late 1960's which culminated in the kidnappings of pierre laporte, quebec's minister of culture, and james cross, the british consul in montreal, in october of 1970. this film traces those events and the political and social reactions and circumstances surrounding them."
tt0330936,Straight Up: Helicopters in Action,6.8,"short documentary daviddouglas daviddouglas carlknutson martinsheen straight up: helicopters in action will take audiences on a series of aerial adventures. fly along with skilled helicopter crews as they carry out sea and mountain rescues, apprehend drug smugglers, repair high voltage lines, save endangered animals, deliver humanitarian aid, and undertake a reconnaissance mission. learn how helicopters are flown."
tt11696978,2020 Oscar Nominated Short Films: Live Action,7.7,drama bryanbuckley marshallcurry delphinegirard   2020 oscar nominated short films live action: * a sister * brotherhood * the neighbors' window * saria * nefta football club
tt0165707,Delayed Action,5.5,"mystery johnharlow geoffreyorme robertayres junethorburn alanwheatley a destitute, suicidal man is offered a contract for 18 months to act as a front for an unscrupulous businessman, with his life being forfeit. he carries out his agreement, also writing a successful novel and falling in love, wanting to break the contract early. he is refused."
tt1334578,The Age of Believing: The Disney Live Action Classics,7.8,"documentary peterfitzgerald peterfitzgerald angelalansbury kurtrussell waltdisney along with his legendary cartoons, walt disney produced a marvelous array of live action classics that came about through the use of his singular style, hard work and an unwavering belief in this vision."
