mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.558876371383667,0.0452651892744842,0.009882974624633788,0.0021221252593696563,0.01,2,1,5,200,1.0,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 1.0}",0.5385362372421383,0.5785435961342615,0.5307172109994882,0.5068239387783904,0.4951590757683717,0.52995601178453,0.02891668239533888,1107
0.9969899177551269,0.15393297440826958,0.00867924690246582,0.0007010839718205303,0.01,2,1,5,300,0.8,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 0.8}",0.5790506808814793,0.6432855363643672,0.5876074688747729,0.5652586372070176,0.5601949780050238,0.5870794602665322,0.029741508997641167,545
1.0954751014709472,0.1462071582328727,0.009558677673339844,0.0010402270858281936,0.01,2,1,5,300,0.9,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 0.9}",0.5788674307207486,0.6415351601912378,0.5889268491255715,0.5669900720684141,0.549321032792131,0.5851281089796206,0.031133637864652283,570
0.8966412544250488,0.06527088464247219,0.009424304962158203,0.0019841396850562676,0.01,2,1,5,300,1.0,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 1.0}",0.5822317330952267,0.6257534006410481,0.585961174234839,0.5576247714202769,0.538925686114386,0.5780993531011553,0.029337953995072885,666
0.3787387847900391,0.04946618487037066,0.012033987045288085,0.002880702031646787,0.01,2,1,10,100,0.8,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.8}",0.4204645281726881,0.4526478715445664,0.429745182366695,0.37676710240398614,0.40598371338154515,0.41712167957389623,0.025239587813256137,1276
0.3684275150299072,0.022727542102739893,0.011225414276123048,0.0023609145967765414,0.01,2,1,10,100,0.9,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.9}",0.41657999837110204,0.44973540767737596,0.4350032499728592,0.37948185198374595,0.3974702892198697,0.4156541594449906,0.025202638459038695,1285
0.34783616065979006,0.02430954814654825,0.012667703628540038,0.006750684174448466,0.01,2,1,10,100,1.0,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 1.0}",0.4299310698684532,0.4411057158152296,0.42869255249366456,0.37870835734429487,0.38854913654014966,0.41339736641235836,0.024883008547094045,1288
0.678722620010376,0.028148333423004587,0.011955928802490235,0.0026227189966640902,0.01,2,1,10,200,0.8,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 0.8}",0.5313594203142166,0.5929416778071099,0.5427505935502726,0.5071939005904438,0.5236480020987088,0.5395787188721504,0.029078470510352217,1033
0.7905368328094482,0.10388214658984712,0.010589933395385743,0.0019717452637112816,0.01,2,1,10,200,0.9,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 0.9}",0.5301784232762694,0.5861214839984334,0.537356885967687,0.513377868104097,0.5075071988696137,0.5349083720432202,0.027804810242388147,1063
0.5936976909637451,0.03596926373694381,0.00987415313720703,0.0015593627098010841,0.01,2,1,10,200,1.0,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 1.0}",0.5385362372421383,0.5785435961342615,0.5307172109994882,0.5068239387783904,0.4951590757683717,0.52995601178453,0.02891668239533888,1107
